Group_id	Spider_classification	Utterance_id	Base_paraphrase	Portuguese_utterance	English_utterance	Domain_value_generic	English_SQL_statement	Portuguese_SQL_statement	Events_cases_classification	Projection_classification	Condition_classification	Condition_group_classification	Purpose_classification	Wh_classification	Ambiguity	Projection_aggregation	Groupby	IUEN	Subselect_condition	Subselect_having	Subselect_from	Subselect_with
7	easy	70	paraphrase	Quantos recursos diferentes executaram atividades?	How many different resources performed activities?	Generic	SELECT COUNT(DISTINCT resource) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	events	event	none	none	descriptive statistics - resource	how	yes	aggregate	no	no	no	no	no	no
7	easy	71	paraphrase	Informe quantos recursos diferentes existem no log de eventos.	Report how many different resources there are in the event log.	Generic	SELECT COUNT(DISTINCT resource) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	events	event	none	none	descriptive statistics - resource	how	no	aggregate	no	no	no	no	no	no
7	easy	72	paraphrase	Informe quantas pessoas diferentes aparecem no log de eventos.	Report how many different people appear in the event log.	Generic	SELECT COUNT(DISTINCT resource) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	events	event	none	none	descriptive statistics - resource	how	no	aggregate	no	no	no	no	no	no
7	easy	73	paraphrase	Informe quanto funcionários se envolveram no processamento das declarações	Report how many employees were involved in processing the declarations.	Domain	SELECT COUNT(DISTINCT resource) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	events	event	none	none	descriptive statistics - resource	how	no	aggregate	no	no	no	no	no	no
7	easy	74	paraphrase	Quantos funcionários atuaram no processamento das declarações?	How many employees worked on processing the declarations?	Domain	SELECT COUNT(DISTINCT resource) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	events	event	none	none	descriptive statistics - resource	how	no	aggregate	no	no	no	no	no	no
																						
8	medium	75	base	Qual é o total de eventos relacionado a cada recurso?	What is the total number of events related to each resource?	Generic	SELECT COUNT(*), resource FROM event_log GROUP BY resource	SELECT COUNT(*), resource FROM event_log GROUP BY resource	events	resource;event	none	none	descriptive statistics - resource	what	no	aggregate	yes	no	no	no	no	no
8	medium	76	paraphrase	Qual é o total de eventos em que cada recurso trabalhou?	What is the total number of events each resource worked on?	Generic	SELECT COUNT(*), resource FROM event_log GROUP BY resource	SELECT COUNT(*), resource FROM event_log GROUP BY resource	events	resource;event	none	none	descriptive statistics - resource	what	no	aggregate	yes	no	no	no	no	no
8	medium	77	paraphrase	Qual é o total de eventos em que cada recurso esteve envolvido?	What is the total number of events in which each resource was involved?	Generic	SELECT COUNT(*), resource FROM event_log GROUP BY resource	SELECT COUNT(*), resource FROM event_log GROUP BY resource	events	resource;event	none	none	descriptive statistics - resource	what	no	aggregate	yes	no	no	no	no	no
8	medium	78	paraphrase	Qual é o total de ações executadas por cada funcionário durante o processamento das declarações?	What is the total number of actions performed by each employee during the processing of the declarations?	Domain	SELECT COUNT(*), resource FROM event_log GROUP BY resource	SELECT COUNT(*), resource FROM event_log GROUP BY resource	events	resource;event	none	none	descriptive statistics - resource	what	no	aggregate	yes	no	no	no	no	no
																						
9	easy	79	base	Quais são os casos com eventos de custos maiores que 2.225?	What are the cases with cost events greater than 2,225?	Value	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	cases	case	cost	none	perspective - cost;conformance	what	no	none	no	no	no	no	no	no
9	easy	80	paraphrase	Informe os identificadores dos casos que possuem eventos com custos maiores que 2.225.	Report the identifiers of cases that have events with costs greater than 2,225.	Value	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	cases	case	cost	none	perspective - cost;conformance	none	no	none	no	no	no	no	no	no
9	easy	81	paraphrase	Quais são os casos associados a eventos que possuem um custo maior que 2.225?	What are the cases associated with events that cost more than 2,225?	Value	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	cases	case	cost	none	perspective - cost;conformance	what	no	none	no	no	no	no	no	no
9	easy	82	paraphrase	Quais declarações estão associadas a ações que custaram mais do que 2.225?	Which declarations are associated with actions that cost more than 2,225?	Domain	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	cases	case	cost	none	perspective - cost;conformance	which	no	none	no	no	no	no	no	no
9	easy	83	paraphrase	Informe o identificador de declarações em que alguma ação teve um custo maior do que 2.225.	Report the identifier of declarations in which any action had a cost greater than 2,225.	Domain	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	cases	case	cost	none	perspective - cost;conformance	none	no	none	no	no	no	no	no	no
																						
10	hard	84	base	Quais recursos participaram de mais eventos?	Which resources participated in the most events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	85	paraphrase	Quais recursos mais tiveram eventos relacionados?	Which resources had the most related events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	86	paraphrase	Quais recursos tiveram a maior quantidade de eventos relacionados?	Which resources had the greatest number of related events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	87	paraphrase	Quais recursos se relacionaram à maior quantidade de eventos?	What resources were related to the greatest number of events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	what	no	none	yes	no	no	yes	no	no
10	hard	88	paraphrase	Quais recursos foram responsáveis pela execução de mais eventos?	Which resources were responsible for executing the most events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	89	paraphrase	Quais recursos foram responsáveis pela execução do maior número de eventos?	Which resources were responsible for executing the greatest number of events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	90	paraphrase	Quais foram os recursos que tiveram mais eventos relacionados?	Which were the resources that had the most related events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	91	paraphrase	Quais recursos participaram do maior número de eventos?	Which resources participated in the greatest number of events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	92	paraphrase	Quais recursos se relacionaram com mais eventos?	Which resources were related to the most events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	93	paraphrase	Quais recursos se relacionaram com o maior número de eventos?	Which resources were related to the greatest number of events?	Generic	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
10	hard	94	paraphrase	Quais são os funcionários que mais trabalham durante o processamento das declarações?	Which employees work the most during the processing of declarations?	Domain	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource	none	having	descriptive statistics - resource	which	no	none	yes	no	no	yes	no	no
																						
11	extra	95	base	Quais recursos estão relacionados a mais eventos e a quantos eventos eles estão relacionados?	Which resources are related to most events and how many events are they related to?	Generic	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource;event	none	having	descriptive statistics - resource	which;how	no	aggregate	yes	no	no	yes	no	no
11	extra	96	paraphrase	Quais recursos estão relacionados com o maior número de eventos e a quantos eventos eles estão relacionados?	Which resources are related to the greatest number of events and how many events are they related to?	Generic	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource;event	none	having	descriptive statistics - resource	which;how	no	aggregate	yes	no	no	yes	no	no
11	extra	97	paraphrase	Quais recursos mais se relacionaram a eventos e a quantos eventos eles se relacionaram?	Which resources were most related to events and how many events were they related to?	Generic	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	events	resource;event	none	having	descriptive statistics - resource	which;how	no	aggregate	yes	no	no	yes	no	no
